date,Albania,advanced,Argentina,Armenia,Australia,Austria,Burundi,Belgium,Bangladesh,Bulgaria,Bahrain,bosniaAndHerzegovina,Belarus,Belize,Bolivia,Brazil,Brunei,Botswana,centralAfricanRepublic,Canada,Switzerland,Chile,China,Colombia,costaRica,Cyprus,czechRepublic,Germany,Dominica,Denmark,dominicanRepublic,Algeria,emdeEAsia,emdeEMEA,Ecuador,Egypt,emdes,Spain,Estonia,Ethiopia,Finland,France,Gabon,UK,Georgia,Greece,Guatemala,highIncome,hongKong,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Korea,Kuwait,emdeLatAm,Lebanon,lowIncome,sriLanka,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Maldives,Mexico,middleIncome,northMacdeonia,Myanmar,Mongolia,emdeMENA,Mauritius,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russia,Rwanda,emdeSouthAsia,saudiArabia,Singapore,sierraLeone,elSalvador,emdeAfrica,Slovakia,Slovenia,Sweden,Seychelles,Syria,Thailand,Tajikistan,Tonga,Tunisia,Turkey,Taiwan,Tanzania,Uganda,Ukraine,Uruguay,US,Venezuela,Vietnam,World,Samoa,southAfrica,Zambia
2005-08,5.724992,4.825433,10.37930739,4.547088,3.833684,0.742989,3.517397,0.347891,NA,5.774594,0.003078,4.322843,0.768211,1.753683,6.988032,7.959273,NA,24.84407,12.22047,830.043,2.898928,11.80936,13.61661,6.28275,3.307499,3.684211,4.25713,0.768945,2.135307,5.961794,NA,29.44112,10.80153,6.612054,1.605489,12.54215,2.607139,0.401991,2.014252,NA,2.072103,795.584,3.254621,637.9768,2.256102,0.188538,4.205493,2.399628,4.77982,3.88948,5.220401,1.302986,3.095423,6.113474,11.32271,0.395007,1.994201,7.395365,505.0202,4.46256,7.356485,18.63605,5.708436,4.322474,6.111804,9.289285,7658.878,5.292666,13.6091,5.67368,NA,2.682683,0.219585,3.024926,9.100711,2.607117,3.323121,3.236662,8.950856,0.062537,5.82875,2.431214,0.619676,5.239773,1.512514,8.34933,14.8074,2.905966,402.5022,9.435199,3.375106,NA,5.04772,2.867421,12.93465,4.451793,4.909717,1.027951,3063.836,46.48114,1.896672,14.35391,3.736257,9.735997,25.81253,11.17347,3.851962,2.750971,7.422769,7270.914,5.010779,2.343829,0.795995,0.184946,4.979867,0.881067,3.844043,3.727845,4.22434,16.35246,NA,8.721403,4.541219,7990.086,0.532162,15.31857,2.778226,3.414819,5.21766,3.244449,1.517513
2005-09,5.87843,4.735552,10.73524245,4.448257,3.418554,0.725362,2.070967,0.354263,NA,5.975012,0.002919,4.146855,0.745352,2.284787,6.886732,9.474692,NA,25.12822,7.048782,854.4983,2.974848,10.7203,13.64398,5.428293,3.521634,2.386359,4.452847,0.799649,2.214607,6.039748,NA,29.88561,10.8009,6.725543,1.714064,12.06551,2.50232,0.408886,1.885474,NA,2.067816,812.4382,3.42021,655.7162,2.016269,0.17539,4.246494,2.271735,4.715011,3.939818,5.149343,1.935495,3.025918,6.389736,11.83699,0.362431,2.642412,6.208728,455.9094,5.299358,7.515186,18.77804,5.411952,4.664133,5.905919,9.060001,7862.316,5.352524,12.76443,5.92871,NA,2.651002,0.187983,3.136842,8.663575,2.878214,3.014433,3.392111,9.086679,0.066889,5.518088,2.46265,0.590809,5.250068,1.953586,7.909703,16.24694,2.904021,377.7985,8.91866,3.279936,NA,4.667671,2.47669,13.37849,4.375376,4.717493,0.977643,3286.488,47.43155,1.943824,14.88769,4.692089,9.980342,27.9088,11.14954,3.670611,3.177803,8.148041,6869.002,4.895425,2.286272,0.789625,0.184283,5.007845,0.839772,3.618036,3.950582,4.241213,16.39686,NA,7.673724,4.63465,7698.169,0.50879,13.02071,2.72712,3.289365,5.586036,3.519164,1.558934
2005-10,6.288233,4.88041,11.15746168,5.090291,4.216448,0.867332,4.317766,0.398796,NA,5.914167,0.003285,4.284346,0.840768,1.976921,7.705975,10.49205,NA,27.07676,5.146925,896.293,3.066245,10.07333,13.25784,5.122974,3.522748,4.706267,4.73242,0.806556,2.504945,5.664901,NA,31.00919,10.7027,7.019744,1.704208,13.11886,2.707229,0.458356,2.071655,NA,2.08351,748.4794,3.422985,697.419,1.938618,0.228045,4.781325,2.415258,4.799268,4.000026,5.226521,1.487699,3.25312,6.755809,12.51423,0.429688,2.530069,9.18872,463.9984,5.487935,7.314871,19.18216,5.956938,5.069067,6.085328,9.449042,8525.633,5.575231,15.66653,5.880305,NA,2.758583,0.196919,3.005727,9.240635,3.11053,3.300853,3.514352,9.261467,0.065902,4.536353,2.184406,0.667452,5.489743,1.398603,7.842845,12.77675,2.931746,425.0916,9.146787,3.895749,NA,4.914611,2.68604,13.10515,4.561939,4.774291,0.977376,3668.856,46.97844,1.870948,15.48973,6.382316,10.57598,27.60366,10.93169,3.164512,3.151496,7.757573,7001.259,5.166614,2.338383,0.955483,0.179898,5.117857,0.841452,3.979211,4.050219,4.509797,15.54078,NA,8.602646,4.872176,7081.039,0.495887,14.74572,2.758159,3.486843,4.897388,3.624884,1.439898
2005-11,6.042851,4.718285,10.33451515,4.245715,4.066118,0.794774,4.273173,0.348559,NA,6.044219,0.002781,4.186025,0.777398,1.25679,7.515443,9.948432,NA,25.86461,10.68064,852.8813,2.714303,10.7173,13.26563,4.811461,3.094978,5.492245,4.423239,0.779571,1.563254,5.366113,NA,31.03649,10.82454,7.066515,1.579893,12.31788,2.384818,0.433044,1.940067,NA,2.000961,792.6434,3.304083,708.1887,1.540883,0.177558,3.839709,2.153405,4.770621,4.037206,5.351422,1.082984,2.96584,7.744614,12.25967,0.160361,2.215531,7.519101,477.5501,5.280662,7.343319,18.79582,4.762722,4.77826,5.876421,8.822543,9942.969,5.1854,16.42318,5.479467,NA,2.488777,0.152732,2.929478,8.686276,3.468873,3.211784,3.219638,9.091779,0.06623,4.190908,2.707653,0.579456,5.391551,1.048384,7.80572,14.21867,2.843723,397.5933,9.296285,3.795375,NA,4.407598,2.562825,12.12062,4.57399,4.792698,0.986415,2707.369,45.83549,1.770213,14.80216,5.283041,10.22716,28.12436,10.96116,4.319608,3.226204,7.287987,6915.066,4.626484,2.341475,0.948681,0.176742,5.232523,0.677804,3.61461,3.764569,5.053431,15.65227,NA,7.993348,5.927395,8674.01,0.480967,11.84198,2.790167,3.162692,3.692316,3.107392,1.460351
2005-12,6.067538,4.639208,10.60521275,4.743813,4.211105,0.699643,3.564635,0.305551,NA,5.847861,0.003259,3.157958,0.725348,1.356405,7.68211,7.635332,NA,25.99714,5.800494,826.9952,2.764925,12.12521,13.34927,5.001387,2.928904,8.138312,4.507944,0.737708,2.305069,5.180715,NA,31.95124,10.60805,7.291701,1.606323,12.85459,2.712998,0.420129,2.227952,NA,2.081791,728.6652,4.079133,676.8093,2.045798,0.138478,3.718864,2.331589,4.79642,4.129641,5.526448,1.295275,3.376164,6.886552,10.74565,0.127693,2.664938,7.796478,469.332,4.81877,7.155,18.58308,4.735462,4.669759,5.889589,8.908757,8163.924,5.106333,14.16417,12.6558,NA,2.757277,0.1624,2.866363,9.539382,2.841271,2.530659,3.360859,9.000576,0.080664,4.980121,3.060858,0.720044,5.260649,1.88183,6.779662,14.56054,3.342864,376.0264,9.731833,4.325299,NA,4.66312,3.1252,13.4758,4.062516,4.565164,0.790514,2465.817,47.58045,1.781954,16.04314,3.276209,9.222871,31.58671,10.43903,3.786232,3.081341,7.614498,5678.857,4.652021,2.303367,0.929579,12.36751,5.196234,0.727333,3.040912,3.849602,4.979352,17.5888,NA,8.360035,6.042373,8186.194,0.448738,13.03431,2.7775,3.402959,4.742371,3.288729,1.616588
2006-01,6.293853,4.613385,7.646872137,5.528427,4.01051,0.814143,5.152839,0.333939,NA,5.218229,0.003105,6.001356,0.692148,1.390974,7.612916,8.338638,NA,28.43412,5.710686,798.8981,2.94291,9.735796,13.85586,6.88457,3.2014,4.044666,4.229738,0.726323,2.468105,5.214832,NA,34.85017,11.11082,7.572252,1.500204,14.01295,2.752351,0.417248,1.957583,NA,1.984854,746.495,4.312343,693.392,1.962935,0.114408,4.075533,2.308934,4.938234,4.175888,5.093635,1.295171,3.46979,7.55459,10.7524,0.12428,2.337264,6.827833,487.4628,4.690605,6.940184,18.0969,5.335099,4.98314,5.543511,9.194249,8754.753,5.128927,17.47851,13.72628,4.218475,2.897725,0.134652,2.967862,9.696186,2.980156,3.077235,3.265177,9.497645,0.105933,3.432384,3.752363,0.726234,4.972632,1.525784,7.218438,17.02669,3.158002,362.0057,9.583308,3.937438,NA,4.968175,3.384343,13.02557,5.126664,4.563042,0.692232,2709.099,46.03313,1.888852,16.6758,4.554325,9.339981,37.15866,11.00488,3.831889,2.935511,9.457996,6121.726,4.969122,2.26871,1.227179,13.56421,5.188982,0.821047,4.561943,4.118519,5.726231,17.08607,NA,8.781824,5.35702,8365.025,0.442371,13.24195,2.993427,3.419288,5.281249,4.394927,1.299534
2006-02,6.418346,4.498086,7.488835968,4.794717,3.876159,0.815096,3.258967,0.332802,NA,5.154327,0.002259,5.375215,0.675415,1.585603,8.730265,8.078598,NA,26.3337,5.030553,820.426,2.523993,10.75898,13.31187,6.043736,3.448513,2.907839,4.226705,0.689802,2.357368,4.569526,NA,35.78906,10.66737,7.54211,1.386466,13.46424,2.216475,0.408191,1.848457,NA,1.854585,874.8051,4.537644,668.1579,1.756394,0.123513,4.164873,1.920931,4.294585,4.234141,5.39326,1.215508,3.46474,7.290186,10.76862,0.115335,2.635924,7.340688,446.8417,3.637352,6.695966,17.92215,5.883682,4.708826,5.643859,8.495766,8827.783,4.948186,14.92268,12.10644,3.658359,3.016985,0.139594,2.937478,9.348273,2.996472,2.642697,3.285604,9.169526,0.102005,6.993873,3.212221,0.554119,4.765142,1.349698,6.514852,18.37667,3.038091,386.4906,9.059362,4.109369,NA,4.76992,3.013006,12.19625,5.181871,4.767691,0.621892,2910.363,46.49055,1.870802,16.92165,3.166917,9.229342,34.95402,9.126821,3.585547,2.969673,9.191051,5866.095,4.836977,2.251939,0.980748,12.27358,5.072138,0.811797,3.559581,3.914705,5.209652,13.08853,NA,8.21067,5.262239,7803.696,0.449747,10.55243,3.043349,2.924914,3.400875,4.080604,1.264102
2006-03,5.720088,4.46971,7.822331685,4.281033,4.083296,0.78477,3.20585,0.325444,NA,5.175339,0.003092,5.132,0.612243,1.458901,7.947546,8.036184,NA,25.32866,7.464897,794.0829,2.501259,10.28847,13.70929,4.879868,3.658543,3.253373,4.092842,0.67266,2.220167,4.410826,NA,36.31558,11.07818,7.599766,1.700921,13.99033,2.66866,0.406557,1.769778,NA,1.097971,826.3278,4.747359,743.0315,1.790383,0.148038,4.136651,2.187527,4.635401,4.373215,5.585162,1.307027,3.521636,9.032019,10.74035,0.104588,2.242482,7.789233,431.8289,4.650193,7.015009,17.40354,6.474354,4.686935,5.1057,8.753885,9226.907,4.893447,14.0879,11.1939,3.533699,2.420739,0.137633,3.095923,9.069006,2.851108,2.821107,3.196029,9.294227,0.100687,7.543251,3.440801,0.70408,4.684429,1.340185,6.756191,19.04474,3.118654,350.2749,8.788299,4.305926,NA,4.405078,3.087463,11.05437,5.027069,4.649018,0.506668,2909.524,46.86573,1.92125,16.74582,3.97281,9.146793,41.23944,10.38977,3.83347,2.754001,9.185992,6305.295,4.604518,2.182129,0.905302,10.58992,5.252156,0.706908,2.932013,3.270392,5.454757,16.21701,NA,8.060645,4.774054,7395.58,0.443646,10.42062,3.237029,3.291174,2.859945,3.994751,1.170494
2006-04,6.763477,4.661715,8.311647554,4.534432,4.422847,0.817094,3.146656,0.349396,NA,5.620485,0.003301,5.208715,0.619956,1.724702,9.275389,7.623531,NA,27.94378,8.497108,800.9903,2.747372,13.54181,14.46094,6.022292,4.191305,3.756925,4.389592,0.652777,2.242841,4.30292,NA,38.02305,11.57185,8.307782,2.024273,14.59697,2.907788,0.405683,2.093949,NA,1.209589,998.7751,5.902418,769.0893,1.67034,0.142197,4.455431,2.328506,4.793066,4.436942,6.243892,1.387025,3.778838,9.003374,12.16016,0.127158,2.079342,7.170722,438.034,4.985254,8.129312,17.66812,7.408799,4.548383,4.90867,9.196829,8600.028,5.364163,15.36075,12.37043,3.852764,2.882734,0.135153,3.163838,9.877531,2.904588,2.939751,3.504201,9.972141,0.095387,7.925375,3.205166,0.772268,4.737775,1.383104,7.107233,17.16356,3.669876,387.6672,10.80729,5.21807,NA,5.818393,3.095749,13.19928,4.825599,4.774432,0.533646,2746.253,49.67017,2.045738,19.56928,5.193844,10.47539,35.79599,11.0126,5.301145,4.092386,9.509244,6592.205,5.181515,2.44487,0.742612,11.93861,5.525465,0.700036,3.753238,3.403589,5.305163,15.67896,NA,8.825105,5.353938,7638.65,0.464209,11.04484,3.368308,3.523485,4.493559,4.468588,1.291409
2006-05,6.355689,4.317003,8.686146799,4.291891,4.18469,0.712757,1.540471,0.299466,NA,5.709348,0.002862,4.433518,0.594397,1.373386,8.973405,8.788754,NA,26.18127,9.711826,755.4004,2.128403,11.00452,14.66402,4.419141,3.185299,3.48081,3.854246,0.629861,2.216702,4.274397,NA,37.96537,11.6104,7.903113,1.384025,14.08573,2.591035,0.352633,1.896159,NA,1.04141,1006.143,5.802539,751.7691,1.777344,0.112815,3.748465,2.054727,4.69774,4.409569,6.00466,1.715926,3.245124,8.900272,11.7423,0.110222,1.922135,7.113159,412.4073,4.940385,6.615803,17.3453,7.007044,4.846957,5.796579,8.577933,8421.336,4.929222,13.10881,11.57733,3.305987,2.524937,0.126103,3.132862,9.150786,3.039702,3.036006,3.384754,9.631011,0.096014,6.454229,3.493795,0.672784,4.818697,1.445198,7.162174,17.50083,3.03538,361.0239,8.889083,4.409184,NA,5.148272,2.964048,11.26402,4.667491,4.567436,0.415724,2916.201,52.3656,1.824347,18.38958,3.345472,9.996097,38.57479,9.676902,3.599498,2.973743,8.39636,5981.343,4.485483,2.13166,0.742506,11.52389,5.229346,0.545946,2.383692,3.056257,5.132932,14.71274,NA,8.668541,4.641434,10161.4,0.438423,8.263624,3.338274,3.170728,3.252319,3.602655,1.083309
2006-06,5.653764,4.404303,9.35871968,4.298221,4.144933,0.799975,2.189264,0.304641,NA,5.847834,0.00278,4.908699,0.565214,1.479312,9.583643,8.511351,NA,27.65154,9.16263,757.2526,2.548971,10.05168,14.46324,4.01929,3.456541,5.827578,3.940665,0.633153,2.115898,4.255841,NA,37.03108,11.43057,7.893177,1.700022,13.60302,2.554642,0.375874,1.733844,NA,1.055175,1007.062,4.747415,753.052,1.759516,0.156208,4.166172,2.035582,4.658698,4.442778,5.920181,1.631092,3.382193,7.083748,11.32874,0.118303,1.945462,7.084699,421.2782,4.201965,7.177609,17.49913,6.715121,5.204035,4.619234,8.505557,7360.908,5.100089,14.15461,10.29726,3.455716,2.503089,0.141792,3.457286,8.221461,2.901182,2.766085,3.688829,9.642442,0.089811,7.280952,3.571816,0.650996,4.723859,1.841385,7.180558,18.46991,3.266423,365.2268,8.857287,4.836095,NA,4.891997,3.135965,11.57178,4.881654,4.585006,0.385262,3070.842,51.23714,1.812942,17.16995,3.488485,9.642709,36.90162,9.809745,3.638252,2.86262,9.380397,5589.392,4.264405,2.10401,0.947477,9.293833,5.313008,0.563004,3.93372,3.083408,4.96489,15.75382,NA,6.737351,4.839888,8438.48,0.451437,9.506914,3.048536,3.159614,3.804082,4.137591,1.241953
2006-07,6.367325,4.520675,10.05061711,4.473983,4.760343,0.768066,2.687795,0.315712,NA,6.038916,0.002703,5.294903,0.568405,1.752322,12.48005,8.838518,NA,29.88711,9.421127,750.3324,2.507475,10.83618,15.3784,4.366599,3.425748,4.250734,4.064484,0.646834,2.041415,4.283602,NA,38.06041,12.05677,8.552557,1.380313,12.39947,2.612869,0.400843,1.866202,NA,1.078689,1031.59,5.99241,734.5658,1.932016,0.162793,3.96329,2.059026,4.624015,4.482395,6.525187,1.191209,3.286341,8.019401,11.2122,0.127552,2.201023,7.72785,445.8731,4.291739,7.620066,18.36302,7.163529,5.50774,4.233268,8.825001,6373.043,5.312869,23.34569,9.543603,3.450812,2.807402,0.147502,3.695646,9.480658,2.82034,3.226341,3.732608,10.20615,0.091564,7.166177,3.802925,0.677568,4.976965,1.376668,7.407603,18.87229,3.586432,372.0401,10.4304,5.106211,5.478713,4.912987,3.141684,12.71592,5.114068,4.521067,0.453836,3112.944,52.50348,1.858398,20.56678,4.871479,9.614685,36.31137,10.11605,4.026787,3.455558,9.391552,4677.068,4.026574,2.24048,0.903922,7.695333,5.406398,0.609031,2.960761,5.032409,5.356356,15.10376,NA,9.078862,5.102733,8107.407,0.451786,11.57538,2.996974,3.227073,3.591652,3.858256,1.269384
2006-08,6.38982,4.316987,8.986722791,4.653915,4.36165,0.716092,2.297301,0.310579,NA,5.006331,0.002744,4.989792,0.509923,1.669975,11.88688,8.790769,NA,27.57791,3.701119,762.9668,2.356485,9.710155,14.22074,4.979572,3.370933,3.01249,3.738225,0.623014,2.15691,4.283949,NA,38.52991,11.31345,7.945592,1.505383,11.68036,2.500957,0.36879,1.998978,NA,1.059319,1044.398,5.776944,740.1322,1.800311,0.160286,3.851374,1.965943,4.496664,4.356163,5.568297,1.352391,3.074012,8.037241,11.01653,0.120239,2.204871,7.165186,469.5139,4.544431,7.74966,17.39708,6.269835,4.839148,4.794675,8.419986,7008.51,4.941795,52.1882,10.78931,3.587245,2.417774,0.134595,3.759742,9.248118,2.839108,2.42268,3.005041,9.622911,0.093867,3.446259,2.910904,0.663408,4.814728,1.306017,6.981864,19.11187,3.331699,330.2254,8.607656,5.238794,5.212451,4.915533,2.217387,12.89498,4.637812,4.390189,0.381423,3026.336,49.66767,1.747329,18.87826,3.618935,9.474256,33.11062,9.600428,3.347742,3.245449,8.199294,4076.48,3.804106,2.049333,1.205226,9.943937,5.333818,0.579983,2.26391,5.194172,5.061677,14.66421,NA,8.500292,4.924149,8046.629,0.433317,9.897837,2.997584,3.082771,3.446438,3.126796,1.193485
2006-09,6.456673,4.421915,9.287438265,4.858462,4.084963,0.691115,2.58392,0.29823,NA,5.805734,0.002988,5.195198,0.499856,1.514896,12.09077,9.579522,NA,28.74159,10.5737,843.3173,2.796463,10.17815,14.36513,4.753967,3.405226,2.619684,3.896897,0.600728,2.194013,4.219661,NA,38.69373,11.51808,8.143102,1.630629,16.30835,2.726639,0.410876,2.083565,NA,1.087879,1318.173,5.605477,715.5342,1.863609,0.152361,3.709409,2.104242,4.643403,4.210197,5.634412,1.329247,3.170284,7.760215,10.23963,0.107421,2.200066,7.036671,441.556,4.821812,8.037685,17.86051,6.541412,4.904443,5.366465,8.350182,7048.262,5.15957,18.95975,10.94636,3.565407,2.615025,0.13503,3.821829,9.77567,2.856934,3.459544,3.119402,9.832073,0.095187,2.49675,4.432446,0.74428,4.478863,1.389521,7.165623,19.33789,3.340091,364.7756,9.411209,5.511276,4.796319,4.796926,2.206701,12.4127,5.072534,4.582253,0.426104,3094.349,49.24869,1.877567,18.85193,2.864313,8.865753,38.21669,9.884216,3.437519,3.064013,9.099383,4120.905,3.780609,2.074946,0.932394,10.31057,5.726578,0.526016,3.69299,4.783601,5.064076,15.44329,NA,8.351401,4.821524,9824.166,0.441731,10.44407,2.997669,3.286589,3.612381,3.736324,1.199715
2006-10,6.497856,4.480143,9.445103831,4.507145,4.19747,0.728501,1.908584,0.285238,NA,5.895513,0.003025,5.401989,0.602682,1.36589,12.42275,9.70767,NA,31.57753,9.046863,865.2336,2.665796,11.33762,14.81014,3.9555,3.800134,4.759774,3.659582,0.598192,1.734976,4.159338,NA,38.38032,12.01593,8.12086,1.742792,13.00089,2.905103,0.399731,2.037201,NA,1.083803,1167.488,7.401936,744.9297,1.991371,0.132434,3.872636,2.204036,4.651234,4.033445,5.623393,1.388221,3.076555,8.722649,9.873455,0.101857,2.182815,6.387091,414.4655,5.237574,8.360408,17.68905,5.899164,4.995277,4.718498,9.261424,7584.559,5.135255,17.89547,11.98868,3.750396,2.739128,0.131409,4.155177,11.09573,2.775536,2.967155,3.082176,9.990786,0.099015,4.864842,4.831161,0.807757,3.711319,1.72621,8.117463,19.44724,3.262956,354.6433,9.416002,5.555358,5.488444,6.045245,2.606069,12.0377,5.007231,4.211079,0.4336,3049.566,48.8425,1.926377,18.82105,3.811043,8.839338,39.4215,11.0932,3.082111,3.307697,8.900059,3940.45,3.787893,2.042263,2.108697,11.17856,5.810352,0.722823,3.616166,5.25615,5.210253,15.11893,NA,8.470146,5.03255,6520.849,0.444837,9.463309,2.967175,3.437582,3.254439,3.348381,1.665299
2006-11,6.131626,4.455555,9.813688866,4.873022,4.389813,0.725338,2.445965,0.290386,NA,6.152591,0.002908,5.024471,0.659315,1.433513,12.2259,9.936517,NA,28.94146,8.933505,948.4481,2.857972,10.24923,14.56914,4.329224,3.670467,7.444328,3.630338,0.584321,2.11233,4.165786,NA,39.30268,11.54889,8.073265,1.378412,14.38321,2.844771,0.393877,2.341493,NA,1.086611,1106.942,7.197276,737.5446,2.099408,0.178785,3.705992,2.146302,4.485195,3.887066,6.090663,1.540447,3.041013,6.804574,10.41637,0.109568,2.591144,7.122252,445.1482,4.789523,8.034653,18.37197,7.174116,4.621136,4.391346,8.807866,7648.439,5.290039,15.36901,11.97049,3.361197,3.078727,0.127257,3.959102,9.390883,2.948718,2.888606,3.223968,9.956767,0.098727,4.442552,5.03771,0.781689,3.716998,1.563231,6.876012,19.4558,3.481941,344.4832,8.916913,5.864718,4.250372,4.219265,5.823275,12.2875,5.018127,4.017595,0.416423,2897.458,50.1138,1.906997,19.42484,3.502783,8.837664,30.15942,9.877178,3.329541,2.91615,10.52616,3560.529,3.500941,2.097996,1.477681,11.79042,5.746033,0.670828,3.952901,4.42359,4.576854,15.0937,NA,7.259786,5.259597,7442.605,0.450927,9.314685,2.925481,3.377442,3.568835,4.436107,1.972147
2006-12,6.476048,4.481549,10.80142207,5.286801,4.687849,0.648745,3.309832,0.30895,NA,5.258398,0.003672,5.31021,0.525986,2.107132,13.01179,11.08795,NA,31.1252,14.56186,985.0923,3.52886,11.66328,15.07994,4.891254,3.961383,12.37011,3.644718,0.57012,2.808554,3.701779,NA,39.79207,12.04806,8.17091,1.322977,14.05188,2.947215,0.39195,2.363013,NA,1.070391,1138.064,6.385118,703.5829,2.654521,0.135187,4.020025,2.170835,4.485641,3.959508,5.804739,1.834557,2.993069,8.280778,10.82535,0.107488,3.229715,7.086053,408.3398,5.242238,8.023512,18.06831,8.318212,5.231492,4.436596,8.80338,8848.752,5.700655,15.327,13.89366,3.87352,3.34466,0.125464,3.934463,9.316109,2.922484,3.066653,3.161991,10.42766,0.096189,4.954315,5.435235,0.813473,3.794454,1.482766,7.182005,18.93261,3.425866,379.7034,9.489512,6.13568,5.014017,5.14858,2.889644,12.0184,5.137382,3.83416,0.442826,3129.297,51.15451,1.811411,18.75843,4.176469,9.414857,35.38281,9.565921,7.378753,2.747292,11.12174,3627.93,3.275205,2.144009,1.834252,15.19492,5.728032,0.698609,4.512779,5.393552,5.313142,15.67062,NA,9.26904,5.086589,8123.019,0.442798,11.54052,3.415411,3.455696,4.629726,4.887879,2.170098
2007-01,5.927332,4.344959,10.20822051,4.40402,4.777103,0.592577,3.490912,0.281971,NA,5.116643,0.002818,4.950747,0.481161,1.896025,11.69901,10.13015,NA,29.17427,10.70564,1025.475,3.172441,10.09789,14.29896,7.066733,3.794535,5.057681,3.428959,0.583008,2.188784,3.856178,NA,40.16228,11.62582,8.061477,1.425247,12.78043,2.673053,0.37358,1.886379,NA,0.998344,1130.177,5.302114,676.0535,2.232232,0.085453,3.340668,1.966699,4.588841,3.796527,5.846023,2.051914,2.810817,7.693109,12.16052,0.108208,5.221109,6.70849,428.3427,4.379408,8.090541,17.88064,8.045424,4.856661,4.567131,8.498466,9036.822,5.434026,14.4899,13.20208,3.59417,3.112538,0.120312,3.682709,8.692831,2.726401,3.107327,2.938173,10.24233,0.086483,4.02726,5.4962,0.710015,4.502881,1.30784,6.697954,19.74147,3.611798,367.4856,8.766205,5.311684,4.997618,5.273235,2.664651,12.15337,5.683039,4.244818,0.432466,3048.454,48.26926,1.807915,18.5617,4.220881,10.39253,33.93058,9.90461,6.371171,2.747133,12.70731,3682.176,0.416141,2.038459,1.160923,13.9711,6.198027,0.13969,4.195944,4.342329,5.197991,14.22139,NA,8.506055,4.632127,7793.201,0.422069,9.108938,3.314769,3.195822,3.503027,6.546082,2.170591
2007-02,5.743541,4.380416,10.62916068,4.178429,4.274753,0.623786,3.365317,0.291647,NA,5.389814,0.002579,4.924987,0.489242,1.118916,13.06856,11.73812,NA,29.80076,10.84791,1197.612,3.296781,8.92119,15.98084,7.414202,4.032055,4.912865,3.489408,0.549381,2.053366,3.962648,NA,40.05333,12.82857,8.290194,1.826868,12.99794,2.627062,0.371338,2.445621,NA,0.99614,1092.398,6.005469,705.0749,2.510838,0.101281,3.641697,1.898178,4.605815,3.831834,5.902478,2.435717,3.017945,8.915577,11.54935,0.106674,4.681187,7.145738,448.4532,4.173815,7.700437,17.66726,8.452275,3.882614,4.248577,8.756056,10063.37,5.774154,15.6987,13.21548,3.664041,3.027803,0.119709,3.855251,8.936299,2.606257,2.694678,3.093553,10.86971,0.084705,4.913978,5.347951,0.671642,5.030884,1.169435,7.454252,18.92234,3.318573,340.5901,9.490524,5.92898,3.937616,4.803175,2.526514,11.86058,5.747204,4.267145,0.429037,3025.335,49.11312,1.813849,19.2262,4.346951,9.887116,33.79763,9.982878,4.019763,2.860016,12.21285,3656.918,0.491397,2.113517,1.176097,13.31445,6.044229,0.152509,4.194039,4.171604,5.1506,17.00642,NA,9.220755,4.908416,7563.898,0.438856,8.29398,4.013014,3.15629,4.986815,6.300402,2.538758
2007-03,5.387221,4.397274,10.66523519,4.424448,4.542678,0.64613,2.53587,0.281598,NA,5.638277,0.003303,4.759217,0.608658,1.109587,12.81378,11.9302,NA,29.74451,9.191737,1175.859,3.296137,8.229463,16.28012,7.493629,4.068048,5.054206,3.452202,0.564382,2.60454,3.920687,NA,40.16606,13.07176,8.526567,1.612607,12.68196,2.912674,0.367331,2.225348,NA,0.988573,1075.612,2.05202,728.1311,2.642753,0.107521,3.726878,2.028772,4.469933,3.745862,6.169258,2.301026,3.110269,8.185004,11.48215,0.108821,4.762783,7.482281,448.414,4.700514,9.000439,18.24148,8.249554,5.192586,4.257018,8.551715,14044.3,5.834692,14.48455,13.45899,3.779178,3.055254,0.118976,3.731469,8.952427,2.830781,2.975734,3.151263,11.14691,0.082942,10.67789,5.779746,0.766492,5.406231,1.465786,7.470991,18.67629,3.469186,352.0584,9.088729,6.046665,5.06638,5.368737,1.799641,12.70157,5.495004,3.852572,0.432721,3130.341,51.41366,1.817398,19.84572,3.791572,9.99029,34.52052,9.858834,4.118767,2.694056,12.7669,4153.875,0.492675,2.119118,1.427323,13.26881,6.434756,0.17021,5.07391,4.975256,5.462599,15.52933,NA,8.965938,4.973615,9014.415,0.433209,7.607051,4.448802,3.380214,4.146783,7.163812,2.721032
