,Aruba,Afghanistan,Angola,Albania,Andorra,Arab,UAE,Argentina,Armenia,americanSamoa,antiguaAndBarbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,burkinaFaso,Bangladesh,Bulgaria,Bahrain,Bahamas,bosniaAndHerzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei,Bhutan,Botswana,centralAfricanRepublic,Canada,centralEurope,Switzerland,channelIslands,Chile,China,Cote,Cameroon,DRC,Congo,Colombia,Comoros,caboVerde,costaRica,Caribbean,Cuba,Curacao,caymanIslands,Cyprus,czechRepublic,Germany,Djibouti,Dominica,Denmark,dominicanRepublic,Algeria,eastAsia,earlyDemographic,eastAsiaPacific,europeCetralAsia,Ecuador,Egypt,Eurozone,Eritrea,Spain,Estonia,Ethiopia,EU,fragile,Finland,Fiji,France,faroeIslands,"Micronesia, Fed. Sts.",Gabon,UK,Georgia,Ghana,Gibraltar,Guinea,Gambia,Guinea-Bissau,equatorialGuinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,highIncome,hongKong,Honduras,HIPC,Croatia,Haiti,Hungary,IBRD,idaIBRD,IDA,IDA_blend,Indonesia,isleOfMan,India,Ireland,Iran,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Kiribati,stKitts,Korea,Kuwait,latAm,Laos,Lebanon,Liberia,Libya,stLucia,latAmCarib,lowIncome,Liechtenstein,sriLanka,LMI,Lesotho,Lithuania,Luxembourg,Latvia,Macao,stMartin,Morocco,Monaco,Moldova,Madagascar,Maldives,MENA,Mexico,marshallIslands,middleIncome,northMacedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,northAm,Namibia,newCaledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,newZealand,OECD,Oman,Pakistan,Panama,Peru,Philippines,Palau,papuaNewGuinea,Poland,puertoRico,DPRK,Portugal,Paraguay,westBank,frenchPolynesia,Qatar,Romania,Russia,Rwanda,southAsia,saudiArabia,Sudan,Senegal,Singapore,solomonIslands,sierraLeone,elSalvador,sanMarino,Somalia,Serbia,southSudan,Sub-Saharan Africa,saoTome,Suriname,Slovakia,Slovenia,Sweden,Eswatini,Seychelles,Syria,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,UMI,Uruguay,US,Uzbekistan,stVincent,"Venezuela, RB",Vietnam,Vanuatu,Samoa,Kosovo,Yemen,southAfrica,Zambia,Zimbabwe
1983,,,,40.4106676,,74.40094842,,14.98767011,,,115.9745218,29.21488499,62.47218499,,33.79333982,119.5094603,45.34201189,37.45829725,20.31688062,74.08786299,189.6325833,124.5844875,,,94.22785202,,52.38853503,20.43016279,139.8741067,107.2514433,57.83123597,124.6490648,60.76526042,46.87758375,,88.40890371,,44.82003553,17.92110271,72.68017697,59.70119087,,109.7097097,23.69982093,35.75732676,102.436767,72.82011228,,76.51134797,,,114.3837403,,43.72017398,,82.39612682,69.63296325,41.34118969,53.74411736,26.67831868,37.58772324,37.84620969,53.67354374,30.87601734,57.14285714,52.63853006,,39.81511104,,,52.96023591,,57.3739276,,45.13982832,,87.69953052,104.8672909,49.5109,,11.54489834,,,112.970541,38.26287155,,41.17554239,84.04764205,,27.546959,,110.4564033,40.6654907,186.3292234,56.66680719,46.89458816,,,,27.94259988,28.27095474,33.56091048,29.75578049,56.55923666,,13.69059356,97.61956928,38.73011352,57.55249188,76.07469873,67.20837083,40.31309653,78.72361467,117.1386992,25.06011604,,54.16270539,,,87.99428571,97.72597584,58.0451257,108.4815465,25.83721609,,,,,99.88576722,28.4038714,,,67.76013355,32.13971809,,,170.9746998,,216.3660256,,52.61409502,,,28.10468933,299.4996321,67.3481404,27.09610204,,27.98128921,,48.00881206,133.4643269,,,89.02993795,28.88055371,122.0400628,93.64569459,49.0744641,107.6904651,19.40743954,97.84379988,,47.73925875,10.04496861,49.39292348,104.8192863,74.74853055,31.54620972,,57.99291681,36.09119203,91.71867921,34.89608088,93.1350463,43.2368002,49.42085256,,89.64760793,,98.56105947,,58.92042617,25.14220847,,,,,,32.34075737,17.95738479,86.14526942,31.83789442,86.96262593,333.1470387,110.6763285,33.1059112,54.39780104,,96.31172479,,,39.73772727,,,,,65.42805777,162.5666721,73.65585658,40.74148561,39.96040584,92.22070193,47.38449604,,,,87.82841664,17.95738479,39.73772727,,77.08403169,29.03105179,,,22.30322869,,26.80097652,49.29273925,16.66559348,,113.0632944,35.71051871,,121.1733272,,,,44.30331656,,35.91685517
1984,,,,38.11568302,,70.98312637,,12.34638143,,,133.0218819,28.58214061,66.57500604,,35.05631669,127.2864361,50.51130349,39.71870566,16.81172717,78.37731166,190.330269,121.8950566,,,109.3832703,,49.4702021,21.47197221,139.1132534,,58.06120216,118.7734707,58.89567164,52.6615288,,93.11316572,,47.26180326,19.03261174,77.10319819,64.47202025,,107.2509129,24.34875009,35.75659199,100.473455,68.35352728,,76.41422843,,,121.7586297,,46.39590118,,85.60548924,70.90854871,51.74349727,53.17638369,27.0037513,36.72099881,38.42679821,56.88914969,33.05830053,52.53164557,55.6308577,,41.59969293,,,56.05537734,,56.55912371,,47.54182991,,,99.29314998,53.99419843,,18.81461112,,,115.9141284,64.68262293,,40.89848538,77.59455574,,28.1531148,,95.52013857,42.50307437,199.9114477,58.23759584,47.32603633,,,,28.32169223,28.56963336,32.53972165,29.74128283,50.11061998,,14.00937561,108.1759173,27.93413761,55.32784914,74.94070633,74.32489735,42.56591938,117.1886535,118.6259622,26.34058375,,58.80389758,,,93.81021277,98.09541163,57.95408423,104.7540957,26.4013009,9.105691323,,,,99.6167176,28.99054878,,,63.54766953,30.86310033,,,190.1857351,,213.414869,,60.36267952,,,31.19179633,164.1042746,63.62350893,25.67241734,,28.26113513,,55.94334445,138.8945414,,,94.25124072,22.50560078,118.7249567,100.689415,54.79677022,107.0121887,20.71143075,97.07353889,,49.87571527,9.380541231,45.89384999,110.5432641,75.77623073,30.10154981,,66.19839655,38.09744968,87.85978864,33.69652588,91.87702805,39.19006131,49.09729809,,92.58839026,,97.45232902,,64.40407151,41.12625391,,,,,,32.29569297,17.6288958,79.74442425,24.92655667,83.17123641,313.1235263,94.16149068,23.02985895,50.29067505,,75.6683161,,,41.07933027,,,,,65.31639488,148.2522276,74.91779796,37.16805864,42.07083878,104.5889088,48.06926542,,,,89.5630438,17.6288958,41.07933027,,77.29087393,35.2801051,,,27.01757946,,27.52137826,47.9560746,17.52243219,,116.4640398,42.61267116,,119.9167348,,,,47.61533338,,41.36613539
1985,,,,35.93482397,,64.03062981,,18.00942507,,,140.6591237,32.56161346,70.08316148,,31.81352155,122.9633391,60.30121798,40.94754698,18.22218462,85.99736772,191.6102323,124.0617109,,,90.62178003,,41.89276456,19.34327423,127.802672,,66.13058396,117.5228082,53.6444942,53.03378005,,94.28912989,,50.58382571,20.71285501,79.17251371,65.02458838,,112.7935723,26.33310128,35.75768548,101.8212851,63.1993363,,78.67701557,,,107.569825,,48.07367909,,79.61175895,72.08723748,56.99711498,50.32612063,27.76662129,35.12231839,37.72402481,57.21116503,35.7173094,46.11260054,56.05619599,,40.92329962,,,56.36451667,,55.26979497,,47.01638799,,,119.8533822,53.54204826,,24.2438376,,,97.78146652,67.46752471,,40.38797571,85.4335039,,24.93224559,,109.9692308,41.83161937,197.8002934,56.53454503,45.94220407,,,,28.27932182,28.52947674,32.53501269,29.98188618,44.71837231,,12.90003589,107.6324734,23.17239114,54.96143034,79.14159647,80.04430112,42.76802616,121.5550355,115.9159936,24.59599743,,55.44543455,,,75.78,93.60939219,53.22135819,96.41950158,25.85420278,13.80281748,,,,98.4075941,28.67242065,,,63.97721324,28.72144954,,,201.1325427,,200.092687,,59.31507463,,,32.74957069,138.4924679,58.4997296,24.33129239,,28.18091255,,59.73471182,143.6521956,,,94.93633786,14.32572713,140.6969623,108.9481285,54.09018459,105.0570652,19.91004734,91.86350502,,53.52663718,10.39197861,36.59246114,114.4831309,76.74119224,31.52878547,,60.74322784,37.6902994,87.01061914,33.2375269,94.05957221,44.87870948,45.90904084,,94.55467619,,101.8073655,,61.50866178,54.20862358,,,,,,30.66989535,16.77670311,66.7135242,17.62802597,67.06232716,304.1448457,95.58139535,31.43184278,52.21053821,,25.63701617,,,42.92369373,,,,,65.11504747,149.5165109,75.06083492,37.99431691,43.23366539,105.5182458,49.15522845,,,,102.3593572,16.77670311,42.92369373,,70.23638203,34.82697212,,,28.7468564,,28.02723411,47.85656984,16.60390613,,117.5894357,39.44059164,,117.8179323,,,,52.31173486,,44.21367667
1986,,,,31.63730488,,56.51120916,,14.48603279,,,171.9306272,33.08881733,64.01459721,,34.0388589,111.4945548,49.2914177,37.96172942,17.01874251,83.50356439,183.5235689,121.7229525,,,93.69069987,,47.04372596,15.17116523,108.6353501,,70.05223664,117.4595896,46.80905809,53.26742301,,88.2949532,,52.05370915,19.88147995,69.67735716,46.00580702,,93.50223489,30.83063591,35.75661671,93.05252412,61.83621253,,75.51160049,,,93.45992761,,43.085753,,93.32014327,64.79731694,49.42608278,36.02671057,26.89758157,32.74684184,35.45855705,50.9507236,33.11060448,36.05442177,49.35112031,,35.39741014,,,50.05488407,,49.9458081,,40.88799847,,,89.89564775,49.24128273,,36.71168749,,59.16431804,102.722472,37.07032416,,42.65204496,96.85844592,,30.64401925,,99.51613362,38.65885684,200.3073083,54.70311779,42.21999365,,,,26.4475853,26.71489034,31.00635542,28.92973746,41.00953817,,12.21927161,97.00930992,14.1448539,42.93884794,72.23513774,70.14582231,36.2744276,94.72950844,81.83949622,18.15109001,,55.74138559,,,73.99333333,99.75956669,60.73868669,94.19909807,24.72459339,11.31516581,,,,115.5117294,27.62949518,,,59.04755006,26.80268138,,,183.5745009,,207.03125,,50.28060358,,,27.69546265,128.8212103,50.32659926,29.60622259,,26.32032108,,49.44940971,138.1595323,,,111.5713169,14.55106125,135.4662417,114.3451777,47.95950792,106.8778067,20.1986343,102.8767866,,40.69229502,9.135845723,33.60791577,97.13249689,70.55900109,31.96504199,,52.77034839,34.65538845,80.17299281,34.56735176,97.32745909,34.51633162,48.70263284,,94.93448665,,98.45974202,,54.01325105,67.13555492,,,,,,32.73883473,16.15113838,62.48928638,12.96248588,57.20987098,294.8264605,111.5258856,26.92697769,53.71412272,,36.35831858,,,40.4994568,,,,,59.2725339,148.5433109,59.63445885,34.19406169,48.76989913,99.67338135,49.17085468,,,,95.58816322,16.15113838,40.4994568,,67.4850567,29.41445948,,,28.04839215,,26.17897208,46.48374023,16.89797715,,121.3969672,39.0019257,23.21869432,99.57510426,,,,50.67892073,,45.57035303
1987,,,,32.15956392,,58.91026221,,15.44896988,,,157.2269139,32.58524497,62.85372273,,35.48353466,109.1056284,46.21813521,39.43994633,16.68779763,83.40765316,189.7679308,117.1260176,,,101.456893,,43.86816079,15.65260586,90.99114558,,61.63850144,123.5717533,46.39443456,51.06080157,,82.15943274,,54.19303685,24.85766508,63.05024828,37.32029527,,80.35519248,29.86555019,35.75681697,83.83261889,67.39880098,,76.81718105,,,97.55645632,,41.82644759,,95.31621964,61.35290457,58.05647307,32.68458447,31.93204613,34.87364273,38.24068644,50.27272142,37.73072285,35.33980583,48.80144353,,36.3646225,,,49.46789063,,49.4531446,,40.29273946,,,87.91442761,48.62633389,82.3943662,45.84812332,,62.33510294,108.704991,50.32315395,,42.31835696,90.63334749,,38.14296343,,170.3309246,38.83000468,215.1272893,48.71956823,42.85571131,,,,29.43060282,29.69584467,33.95741457,32.04737615,46.97424788,,12.58481373,100.6237125,17.88485314,49.34943182,68.57658826,73.01176874,35.67180271,92.86922788,90.77868468,17.10636402,,47.70276801,,,139.3016667,108.615303,63.22753898,89.66314668,25.65369527,20.11554537,,,,115.625208,28.47144661,,,60.88866071,28.52583604,,,182.46773,,203.788025,,49.65750551,,,39.07052674,145.8919002,53.09827995,31.26232084,,29.29340609,,46.05650955,148.0479624,,,103.0655558,38.02624098,115.673946,127.0745603,53.26240863,111.919592,20.97636447,98.00542279,,45.98451144,19.49533511,25.53104935,95.67442344,65.7335696,32.71988914,,50.00613234,34.62997916,77.94499494,34.23845689,98.59077158,27.35090838,52.86350774,,92.83887443,,94.86427091,,59.56841566,72.48536665,,,,,,26.59128118,16.45835061,67.99436639,16.65656009,50.20406136,325.0384746,89.93723849,55.15308017,45.0946222,,37.9055224,,,42.64234777,,,,,59.71267217,163.9535861,54.29998979,45.51024135,51.8817264,92.11507572,57.22798449,,,,95.5322925,16.45835061,42.64234777,,70.64204199,33.33828503,,,26.29039064,,29.51811982,40.85464499,17.97358098,,116.7006198,42.30574609,20.79860657,100.0278319,,,,49.01380178,,45.29059605
1988,,,,36.89787074,,60.63501066,,15.74345861,,,137.8007869,32.6343349,66.56255034,,38.5439533,115.559899,45.88682803,38.12968228,17.67806431,91.46175131,172.8324115,,,,107.2963993,,41.90625145,16.58075476,93.77581311,,77.18904377,114.4515902,42.79863463,51.54732295,,84.5896838,,58.45454037,30.06477059,58.37827152,31.99460886,,81.04704097,30.142802,35.75653124,76.20162485,69.83549054,,75.13671282,,,101.5832425,,42.66626056,,103.7064494,63.7553299,71.35252736,38.11158728,36.90928343,37.36894249,41.14160607,51.01282853,42.66230148,52.5974026,49.96415017,,36.75434858,,,50.07677177,,48.13820778,,41.39221694,,,78.52202075,46.16932009,89.04109589,42.24549941,,57.9471409,108.819,63.60909023,,39.61323472,87.18743996,,38.03991399,,131.5611438,39.61987215,231.3403823,55.24530876,42.06665313,,48.77835906,,33.24745551,33.27141853,33.65388668,31.16045129,47.25456142,,13.49044979,105.0925742,21.58397884,42.49956258,63.46745999,63.73256911,35.21889144,91.41747235,108.1268581,17.18538751,,49.97498209,,,109.1105455,105.4027044,59.38632669,90.50440121,28.67849771,45.52810663,,,,130.1009232,31.33299728,,,62.91320918,30.04926248,,,183.9298929,,197.4186123,,50.13760317,,,39.39813533,144.534315,54.26805176,38.79033695,,32.90371548,,46.82693248,150.3181748,,,94.47149764,45.36848587,113.297072,134.4106265,55.86521333,122.6242272,22.01752466,91.14499933,,41.88844334,16.94060969,76.25108369,99.98769209,65.50767674,33.82903805,,48.4038382,35.37951339,71.35990076,35.25660833,97.66534547,33.22179096,55.33182679,,95.17365383,,97.82496646,,63.19156856,85.07697427,,,,,,24.22284757,17.41843092,66.52658395,11.48778923,51.88578862,359.867159,91.4992272,43.11616458,38.09570441,,27.00735895,,,41.43657939,,,,,59.37441796,157.1410475,67.2743804,43.65308774,45.1233829,96.25329725,67.41347051,,,,89.48574358,17.41843092,41.43657939,,83.67549592,36.20683384,,,25.3500383,,33.73938486,39.79381317,19.07010071,,129.9223634,46.37203518,18.95048709,95.6291903,,,,50.09081204,,44.10034949
1989,,,,40.06608646,,65.87822068,,19.6377977,,,143.5404806,32.13078803,70.53835879,,32.68930939,124.0119132,38.30036736,32.39475994,18.32517402,94.57897077,186.2738212,111.0003266,,,104.3256,,45.65467871,14.39087766,98.35434174,97.01921056,66.01540588,105.3608646,46.76704756,50.22809278,,89.68595472,,62.97292377,25.1056952,61.08854404,38.47648378,,83.35300932,31.82162185,35.75775936,81.43779264,73.58296,,75.92863188,,,111.3341264,,45.36462533,,104.0109272,67.0449403,69.47267709,47.15331971,34.49082785,39.12905859,39.73184153,52.80301363,45.11298119,50.12987013,52.74741471,,37.41871194,,,52.57817516,,47.85346041,,44.00178113,,,86.99363534,47.45449554,87.5,41.08589105,,60.87956889,120.3374042,55.08023526,,40.78385531,80.03772494,,39.78154615,,139.8741659,40.76469662,225.1955986,63.77734106,44.07227748,,40.56313257,,33.74427213,34.03217427,39.0941554,39.46134874,49.08188369,,15.16813173,112.3308108,27.93502571,44.83508837,63.8507192,66.54302157,37.16651675,96.01028042,130.4551292,18.87221231,,53.15637722,,,119.7696154,103.16532,53.55122983,93.77143755,28.46665292,44.126832,109.9250886,,,130.8189454,31.66089879,,,64.0169756,34.83190024,,,185.9914688,,192.5824558,,50.35084475,,,40.71977266,153.1640014,59.50987314,38.32965008,,33.62198759,,44.8154242,154.6025226,,,76.36414648,46.8723868,106.5728974,135.7336058,53.29748082,136.6890623,22.21151499,96.51697335,,39.89804357,34.18261725,97.72868394,106.0394977,71.16399839,33.35092809,,51.97811675,36.56454612,,35.63006853,109.5977443,22.5367606,58.38051789,,93.39396526,,107.941778,,64.8608141,82.95522791,,,,,42.91448517,23.42777303,18.8746485,71.82305743,14.68519201,55.37071821,347.5726857,96.2335958,41.58841861,36.92829582,,52.57995151,,,45.21933207,,,,,60.0651013,171.0033827,65.29201046,54.38770026,45.19009187,88.50974906,72.40693352,,,,87.90899242,18.8746485,45.21933207,,92.00721593,33.98366824,,,26.04762852,64.21539866,33.29270245,41.19356188,19.41512839,,129.0281397,53.42731969,57.90446215,100.2982226,,,,46.59102285,,45.06254264
1990,,,,39.4369634,,66.1064304,,14.990859,81.33571855,,149.2721318,32.2204669,71.48836948,83.08321965,35.64813955,120.5696727,45.72018215,35.42265044,18.96650201,69.84706085,210.1609658,110.1200253,,89.6073903,100.2416287,,46.70327322,15.16175556,86.02531023,99.07538003,57.48298356,104.8473204,42.94298352,50.13730218,,83.70214449,,61.74569052,24.27313211,58.80149561,37.49644544,,70.81935433,34.77781038,35.75703172,85.95158403,75.28516419,,71.11449322,,,108.6082087,63.8063916,46.01419185,,111.5365552,67.29018605,69.19841368,48.38071368,35.0385432,40.32975381,39.91717662,51.78527691,44.59491229,52.92275574,52.33510052,,35.64299658,,,52.06449546,46.07824001,45.81584441,,42.73605519,,,76.89744539,47.02832926,85.33333333,42.72817813,,64.51701902,131.4854153,46.97050272,,40.12830713,83.3849781,,45.86948547,,142.5662308,40.84291614,226.0002403,71.00806828,43.85191037,,46.41485432,,34.03772149,34.32732038,39.34873986,38.93694222,52.89186144,,15.50626114,104.9038143,37.0805677,15.12628182,65.01312613,64.41760904,36.43326358,99.94017194,149.453389,19.66274882,,57.02091368,78.73831776,,138.0984314,98.84775623,51.26099894,103.0110002,29.15575417,35.84720848,117.905808,,70.79780086,117.6650469,32.40705268,,,68.24391517,36.35621194,,,182.8689486,,177.0582543,,54.62668742,,,44.62933762,168.0796261,61.78850784,38.51969641,,33.86721802,58.68703008,46.58416124,164.4837376,,,58.62189497,44.24222321,106.3735874,137.112069,57.20284173,146.8882525,22.5669185,93.89992901,53.19993469,36.41310678,30.92474008,71.29081408,104.0333696,72.58955005,32.18875416,,52.60814166,36.6070808,74.82917492,38.90949489,121.7935529,29.4696769,60.80026958,,89.57154931,,114.4526621,,65.04750856,91.3083408,,,,42.90709873,36.10679913,19.68415887,19.60825973,71.70801571,11.08745554,57.59614368,344.3322178,94.74509804,68.69066737,49.61562779,,47.52815201,,,42.59813021,,,58.34167498,152.6704414,56.79328025,127.9017825,65.84738956,56.29006291,41.38702344,78.80915023,75.78236436,,,,98.96572345,19.60825973,42.59813021,,94.16126557,30.9429955,,50.0757801,26.60954376,56.36331,33.206604,41.62847212,19.81506735,,117.5017265,57.70721738,81.31569794,120.0248085,,,,41.68263812,,45.65925197
1991,,,,36.07052006,,69.02293535,,13.75305416,100.8658552,,151.0740638,32.25590087,70.04840589,86.86377246,38.42256048,117.7127732,51.34471684,33.79623643,18.88982689,82.68238762,180.6418102,106.1186181,,66.66666667,43.6228802,,48.4449665,16.59091663,82.52619584,106.8491009,72.28102977,99.55838535,43.70932169,49.35481149,,79.24402912,,58.09429368,25.94972411,56.99782131,34.63877936,,69.68454299,33.52991809,35.75721104,80.95396931,71.71148752,,50.99611654,,,104.1799049,71.61825999,47.97455374,,99.48586079,69.14653874,42.10738943,52.71758671,36.92953133,40.5243907,40.04889048,50.57295153,45.19663998,62.84444444,52.44545619,,35.5113419,,,51.76044393,40.07986642,43.45691221,,42.98368149,,,80.53493855,44.16095411,58.85416667,42.48834926,,60.91646299,64.10294689,47.77360999,,38.59278732,82.01502796,,39.52025622,,222.6090897,40.4814955,231.865134,74.6467338,43.77769285,,39.80749018,58.27104579,33.81544291,34.17907341,40.49777407,41.15138308,54.83956488,,16.98772614,106.3129136,44.19417165,3.79114097,62.90343636,58.92028564,33.98245063,101.5987888,137.2616633,18.07394251,,55.59769922,72,,116.6257377,103.8060418,50.38927951,142.6129543,28.05769776,38.18232164,92.45467201,,64.59637011,116.1740208,31.3371685,,,67.59591239,37.32769761,,,183.6907277,,169.8832659,,49.77929548,,,44.79833536,159.7916394,64.71764402,35.78653516,,33.67018651,46.37634298,47.46698162,165.2378098,,,136.6037874,53.32793663,75.68439496,128.3541282,52.57889412,159.3126263,22.46988274,93.99755969,49.5270631,32.78131366,37.02160486,74.32797374,105.1094043,70.67601416,34.67505513,,54.63556544,36.1009396,77.80682444,35.55468347,140.2465583,26.40501376,62.18494869,,94.41979144,,115.3010941,,60.35912871,89.13931922,,29.3135907,,39.13516947,26.25670361,25.37197378,20.48489597,74.69927764,15.07132884,54.0102884,323.8879948,109.9459584,60.24404961,47.75343093,,,,,42.46477659,,,89.90857518,142.3072147,51.98931819,129.8957019,59.02201909,56.47924664,36.34954132,74.97635117,78.47113498,,66.10169492,,83.462068,20.48489597,42.46477659,,85.68602022,30.47601167,,43.90121084,29.40220186,50.06011221,32.70080543,38.55490474,19.78644812,,105.2598686,55.71963976,66.94695239,100.4409046,,,,38.05081155,,51.05154825
1992,,,,108.7854722,,64.22461417,,14.73098059,101.0767594,,158.9730005,33.11081284,67.63016747,140.7999834,38.22613141,114.2157113,56.7407458,28.37401638,19.9340055,100.0498008,181.1240372,101.4615632,,117.3913043,102.6386952,,49.11085697,19.25334358,76.15972115,105.7813646,87.89033266,89.75125459,43.22907608,52.86270336,,79.83341273,,56.25405055,30.14571646,60.02506534,38.86259217,,57.14070589,33.61159134,35.75735549,83.93988997,76.41254285,,35.14686734,,,110.0970073,78.89511605,45.05002006,,96.09035294,67.00189575,80.46480154,49.18908424,40.24151487,41.17359694,41.08737226,57.07479016,44.80654365,59.30984903,51.53938615,56.37718937,36.01253333,,,51.5169911,39.11026161,50.20034884,,41.99161261,,,79.86884209,45.127821,101.9436997,45.99359586,,50.94789292,67.44308365,55.01437562,,38.82259294,76.79657315,,45.36224907,,274.9731159,40.09971297,240.1328163,76.25625026,46.19200069,,32.53768844,55.35592533,43.76860153,43.69194393,42.35312197,41.70464505,57.42743411,,18.4330986,109.4144353,40.39792725,1.921145633,59.78952719,58.07282513,35.02089558,125.4943267,131.6358935,17.32980403,149.3366418,52.9308701,83.19169027,,144.3115385,98.25998362,49.48855956,94.68806497,29.52834113,44.13075861,82.84425645,,56.05806519,115.3631219,32.53351008,,,72.80375656,38.50384456,,,177.7691417,,148.1888063,,50.26331618,,,41.05105222,161.3326148,60.34694434,35.5534959,,43.29865883,102.3839916,49.50200505,170.4653958,,,65.2956469,64.79718748,57.11706169,121.8515278,65.66205801,150.6122205,22.93748597,92.10250181,45.39188004,34.59176908,38.22738831,70.51762606,101.999678,67.66765917,41.69541314,,59.23405885,35.96293304,80.26483427,37.88785965,144.8791885,27.8434233,63.15795315,,93.55197727,,105.221044,,56.30032653,89.49755756,,26.53899631,,63.99024746,110.5770647,23.83144703,22.13886285,75.09202023,19.670283,53.09039951,311.3122673,96.1680642,64.49287525,48.67524582,,,,,43.17558421,,,136.2035291,107.6245623,51.66671345,133.4420342,55.21916081,63.88800689,35.90456003,63.08618163,77.95464569,,105.3125,,72.63082072,22.13886285,43.17558421,,86.00008755,31.73736564,,51.79541536,33.05214405,45.97089067,44.55892446,40.07304363,19.9505945,,107.8075638,53.4761392,73.57688513,100.8857515,,,,37.4874584,,63.7124937
1993,,,,80.51833277,,60.43744627,,16.22315145,107.9731463,,156.5448057,35.46707925,63.26505049,133.4904459,36.5429966,108.2016635,55.38179913,29.62508395,23.12158307,84.04148545,164.6038971,103.3599612,,150.964467,96.87511973,,47.4671275,19.59931629,80.75324991,106.5269822,75.66203313,86.20820501,39.98862202,58.38763484,,78.47797237,,53.6090644,36.05607787,55.34852185,26.45271297,,74.17619428,36.17747144,35.75695192,60.306432,79.73147673,,28.91583018,,,95.41637535,79.13457296,40.64430528,,89.44457476,65.60497825,78.00289677,44.92281337,44.77570985,40.4878817,42.6966662,53.35988868,43.17121842,55.92783505,49.89430931,102.0600016,36.99307769,,,50.74528478,38.71408551,58.13779913,,39.90512372,,,83.34303654,48.48025705,118.6388891,56.66912012,,54.60231908,64.62992213,41.58630061,,37.02589861,87.06708688,,43.77892815,,245.3694388,39.80754265,233.9691303,84.35248244,46.05721407,,48.75226664,53.47490301,41.67638182,41.77126686,43.40252884,41.77761442,50.52338589,,19.65153932,116.46323,46.04086432,0.544696684,61.46578111,63.46640224,37.87529923,82.84213318,130.4890091,16.01387871,84.63452186,72.85848136,74.70633275,48.72425778,124.0486957,97.13432018,47.58739616,92.0570352,28.01803429,52.62881201,76.35107472,,59.79211316,114.0674502,30.89422257,,,77.14751834,38.38934044,,,176.6679499,,135.5316586,,49.66845661,,,39.93284568,146.8539361,59.51729504,27.82791118,,41.30439517,96.44244854,46.24560419,178.9054348,,,129.7420597,59.63080263,61.98727711,122.5241197,48.35227338,157.9413797,23.52438441,97.0735514,43.3764634,33.73947524,33.71975493,68.28596679,98.94112315,68.04898293,47.18958118,,57.55365061,35.64882213,81.10583729,38.74734536,139.6792213,28.4998245,71.1664701,,89.58928726,,97.97993936,,54.16854015,113.6037635,,27.07253268,,51.00370337,68.69844324,25.67900701,23.52966566,67.80700287,11.4660479,49.63685973,313.4161398,107.4662188,52.85983759,53.52729049,,,,,43.32380783,,,114.8001031,105.0326218,59.17440474,133.6624377,61.07998045,68.76919916,42.64733333,56.47844087,77.74580741,70.19630583,146.0678643,,67.44352272,23.52966566,43.32380783,,88.41096774,33.01708778,,65.69071871,28.23983454,52.068819,42.07271876,38.68496676,20.0446187,,98.6363938,52.39018552,66.21226715,101.2375913,,,,39.12332188,,63.16706479
